window,rmse,mape,mae,r2,smape,nrmse,variable
20178,378.509,16.114,247.004,0.936,7.146,0.056,CO(t)
20178,6.76,35.6,3.998,0.843,15.108,0.091,O3(t)
20178,0.568,12.875,0.4,0.952,5.657,0.047,TEMP(t)
20178,0.678,0.054,0.552,0.981,0.027,0.036,PRES(t)
20178,0.635,inf,0.47,0.945,14.691,0.053,DEWP(t)
20178,0.141,inf,0.048,0.48,92.318,0.078,RAIN(t)
20178,0.564,34.495,0.409,0.474,15.031,0.128,WSPM(t)
21240,49.053,27.027,31.059,0.885,11.761,0.078,PM2.5(t)
21240,54.104,28.269,34.822,0.886,12.141,0.085,PM10(t)
21240,7.908,19.828,5.496,0.81,9.496,0.092,SO2(t)
21240,14.526,11.626,10.154,0.879,5.601,0.072,NO2(t)
21240,1020.381,21.142,703.146,0.862,9.904,0.106,CO(t)
21240,5.754,22.596,3.617,0.838,10.581,0.079,O3(t)
21240,1.217,85.652,0.91,0.877,23.61,0.073,TEMP(t)
21240,0.967,0.069,0.701,0.973,0.034,0.039,PRES(t)
21240,1.035,10.965,0.639,0.895,5.141,0.064,DEWP(t)
21240,0.0,inf,0.0,0.0,100.0,,RAIN(t)
21240,0.597,44.494,0.435,0.377,18.12,0.124,WSPM(t)
22302,39.113,92.183,17.487,0.854,27.408,0.055,PM2.5(t)
22302,44.947,41.906,19.441,0.856,16.77,0.051,PM10(t)
22302,12.636,58.157,5.983,0.863,20.735,0.056,SO2(t)
22302,10.115,39.86,7.197,0.869,15.694,0.101,NO2(t)
22302,412.113,40.822,289.483,0.913,16.284,0.064,CO(t)
22302,11.3,32.24,7.93,0.821,11.602,0.105,O3(t)
22302,1.332,inf,0.927,0.906,18.776,0.076,TEMP(t)
22302,0.854,0.064,0.648,0.973,0.032,0.04,PRES(t)
22302,1.576,28.697,1.203,0.948,10.889,0.057,DEWP(t)
22302,0.134,inf,0.03,0.686,96.549,0.071,RAIN(t)
22302,0.992,inf,0.734,0.721,17.199,0.122,WSPM(t)
23364,13.646,51.596,9.649,0.932,18.131,0.056,PM2.5(t)
23364,53.967,43.916,25.564,0.72,15.326,0.07,PM10(t)
23364,4.146,19.801,2.623,0.927,9.189,0.055,SO2(t)
23364,8.734,22.794,6.114,0.849,10.34,0.086,NO2(t)
23364,146.013,16.864,96.572,0.93,8.004,0.056,CO(t)
23364,14.767,42.358,10.89,0.84,12.477,0.087,O3(t)
23364,1.416,8.329,1.143,0.874,4.06,0.088,TEMP(t)
23364,1.076,0.085,0.858,0.964,0.042,0.044,PRES(t)
23364,1.427,inf,1.1,0.949,17.894,0.058,DEWP(t)
23364,0.0,,0.0,1.0,,,RAIN(t)
23364,0.922,inf,0.679,0.466,16.564,0.156,WSPM(t)
24426,13.391,29.882,8.949,0.799,11.404,0.068,PM2.5(t)
24426,20.697,32.047,14.112,0.556,12.743,0.106,PM10(t)
24426,3.129,27.781,2.056,0.874,12.962,0.08,SO2(t)
24426,9.079,20.281,5.921,0.772,9.158,0.101,NO2(t)
24426,171.986,20.665,115.725,0.747,9.168,0.101,CO(t)
24426,25.625,89.305,18.548,0.883,17.387,0.092,O3(t)
24426,1.58,6.474,1.223,0.924,3.192,0.064,TEMP(t)
24426,0.673,0.05,0.504,0.979,0.025,0.027,PRES(t)
24426,1.607,inf,1.056,0.884,14.309,0.063,DEWP(t)
24426,0.459,inf,0.092,-0.112,95.701,0.094,RAIN(t)
24426,0.723,inf,0.542,0.62,15.021,0.139,WSPM(t)
25488,15.331,21.548,11.09,0.856,8.62,0.063,PM2.5(t)
25488,23.829,24.156,15.031,0.663,9.985,0.098,PM10(t)
25488,1.394,18.288,0.867,0.81,9.022,0.066,SO2(t)
25488,6.647,17.118,4.817,0.721,8.273,0.098,NO2(t)
25488,153.144,15.39,115.097,0.8,7.104,0.085,CO(t)
25488,27.783,47.919,21.823,0.867,13.849,0.104,O3(t)
25488,1.028,3.185,0.851,0.924,1.587,0.068,TEMP(t)
25488,0.511,0.041,0.416,0.97,0.021,0.043,PRES(t)
25488,0.983,4.094,0.712,0.868,2.026,0.074,DEWP(t)
25488,0.208,inf,0.038,-2.026,99.374,0.149,RAIN(t)
25488,0.594,29.353,0.446,0.169,13.318,0.175,WSPM(t)
26550,11.828,31.756,8.026,0.827,11.711,0.104,PM2.5(t)
26550,12.151,31.268,8.283,0.817,11.631,0.108,PM10(t)
26550,0.632,11.423,0.354,0.911,5.566,0.057,SO2(t)
26550,12.495,25.944,8.211,0.68,10.888,0.125,NO2(t)
26550,187.608,19.643,125.81,0.832,8.804,0.085,CO(t)
26550,24.413,110.161,17.986,0.873,18.747,0.07,O3(t)
26550,0.968,2.752,0.747,0.91,1.373,0.065,TEMP(t)
26550,0.469,0.035,0.348,0.979,0.017,0.03,PRES(t)
26550,0.968,3.656,0.626,0.909,1.803,0.053,DEWP(t)
26550,0.646,inf,0.147,0.026,96.767,0.117,RAIN(t)
26550,0.568,38.949,0.42,0.521,15.049,0.118,WSPM(t)
27612,19.037,32.201,13.009,0.882,11.493,0.074,PM2.5(t)
27612,24.373,28.554,16.024,0.815,11.042,0.096,PM10(t)
27612,1.388,16.954,0.676,0.829,8.003,0.066,SO2(t)
27612,12.975,16.227,8.242,0.796,7.404,0.079,NO2(t)
27612,216.776,18.158,153.385,0.822,7.855,0.077,CO(t)
27612,15.707,109.641,10.352,0.836,30.881,0.092,O3(t)
27612,15.184,90.409,12.485,-11.184,59.66,0.66,TEMP(t)
27612,0.754,0.061,0.617,0.974,0.03,0.041,PRES(t)
27612,1.151,inf,0.786,0.948,8.47,0.054,DEWP(t)
27612,1.032,inf,0.184,0.141,94.734,0.088,RAIN(t)
27612,0.682,inf,0.488,0.444,19.633,0.145,WSPM(t)
28674,31.811,76.871,23.373,0.89,24.154,0.088,PM2.5(t)
28674,39.115,56.613,29.277,0.893,21.336,0.089,PM10(t)
28674,3.277,24.518,2.14,0.843,11.191,0.067,SO2(t)
28674,15.422,50.17,10.75,0.859,11.768,0.096,NO2(t)
28674,529.688,34.14,379.639,0.867,14.615,0.091,CO(t)
28674,7.693,87.113,5.586,0.9,27.408,0.103,O3(t)
28674,3.603,inf,2.944,0.39,46.15,0.168,TEMP(t)
28674,14.037,1.145,11.716,-2.604,0.577,0.491,PRES(t)
28674,1.68,inf,1.316,0.952,19.634,0.062,DEWP(t)
28674,0.058,inf,0.012,0.539,96.136,0.083,RAIN(t)
28674,0.687,inf,0.521,0.683,17.259,0.127,WSPM(t)
29736,36.33,46.808,23.531,0.928,16.156,0.07,PM2.5(t)
29736,41.139,41.028,26.307,0.913,15.469,0.074,PM10(t)
29736,4.309,22.821,2.965,0.784,10.231,0.1,SO2(t)
29736,22.315,51.875,11.822,0.8,8.586,0.108,NO2(t)
29736,1056.634,61.13,637.153,0.847,17.076,0.109,CO(t)
29736,12.528,98.388,7.854,0.741,26.082,0.146,O3(t)
29736,1128.111,inf,409.749,-0.198,58.023,0.09,TEMP(t)
29736,0.575,0.042,0.433,0.965,0.021,0.039,PRES(t)
