window,rmse,mape,mae,r2,smape,nrmse,variable
2322,14.952,93.155,11.493,0.794,25.141,0.094,SO2.4
2322,15.159,22.938,11.481,0.778,12.057,0.104,NO2.4
2322,358.437,33.177,258.755,0.847,14.456,0.094,CO.4
2322,19.151,192.6,14.077,0.58,25.97,0.202,O3.4
2322,2.049,inf,1.571,0.79,21.727,0.106,TEMP.4
2322,4.564,0.307,3.125,0.073,0.153,0.207,PRES.4
2322,2.615,29.969,1.942,0.802,11.259,0.128,DEWP.4
2322,0.0,,0.0,1.0,,,RAIN.4
2322,1.355,inf,1.08,-0.117,23.89,0.242,WSPM.4
2322,28.906,145.656,21.656,0.769,31.966,0.124,PM2.5.5
2322,61.415,117.71,36.941,0.563,36.876,0.09,PM10.5
2322,16.683,112.403,12.343,0.674,27.042,0.145,SO2.5
2322,18.913,46.728,14.511,0.786,20.141,0.115,NO2.5
2322,706.447,71.572,534.942,0.465,24.692,0.168,CO.5
2322,20.815,84.953,15.923,0.569,22.148,0.208,O3.5
2322,1.606,inf,1.278,0.856,17.655,0.086,TEMP.5
2322,4.478,0.301,3.055,0.115,0.15,0.208,PRES.5
2322,2.137,16.514,1.589,0.874,7.633,0.105,DEWP.5
2322,0.0,,0.0,1.0,,,RAIN.5
2322,1.183,inf,0.931,-0.209,27.813,0.228,WSPM.5
3096,23.493,17.595,17.097,0.716,8.467,0.104,PM2.5
3096,57.436,30.252,40.491,0.703,12.605,0.096,PM10
3096,6.586,25.031,4.85,0.591,12.305,0.127,SO2
3096,16.57,20.914,11.423,0.547,8.952,0.13,NO2
3096,256.637,18.139,180.006,0.625,8.885,0.135,CO
3096,20.978,176.375,15.488,0.773,34.13,0.108,O3
3096,1.984,9.237,1.482,0.76,4.606,0.091,TEMP
3096,1.898,0.109,1.104,0.715,0.055,0.122,PRES
3096,2.934,100.597,1.851,0.603,24.729,0.157,DEWP
3096,0.088,inf,0.031,0.321,99.115,0.068,RAIN
3096,0.82,inf,0.612,-0.014,30.328,0.182,WSPM
3096,33.557,19.755,21.547,0.633,9.623,0.093,PM2.5.1
3096,49.122,23.144,35.415,0.774,12.307,0.089,PM10.1
3096,4.735,24.917,3.549,0.677,11.768,0.132,SO2.1
3096,18.471,30.175,12.824,0.304,13.531,0.161,NO2.1
3096,259.406,22.136,185.464,0.638,10.103,0.137,CO.1
3096,22.158,60.345,15.93,0.777,17.648,0.093,O3.1
3096,1.67,7.271,1.207,0.819,3.64,0.078,TEMP.1
3096,1.865,0.107,1.08,0.713,0.054,0.121,PRES.1
3096,2.754,inf,1.695,0.688,36.18,0.141,DEWP.1
3096,0.101,inf,0.032,-0.202,99.281,0.101,RAIN.1
3096,0.83,inf,0.637,0.159,24.522,0.173,WSPM.1
3096,30.513,26.67,22.076,0.733,12.713,0.105,PM2.5.2
3096,44.569,25.276,32.326,0.817,13.292,0.085,PM10.2
3096,3.753,28.921,2.761,0.733,13.236,0.121,SO2.2
3096,11.577,27.607,8.362,0.461,12.297,0.141,NO2.2
3096,214.536,23.881,152.848,0.678,10.18,0.119,CO.2
3096,21.89,42.891,16.857,0.812,14.666,0.08,O3.2
3096,1.67,7.271,1.207,0.819,3.64,0.078,TEMP.2
3096,1.865,0.107,1.08,0.713,0.054,0.121,PRES.2
3096,2.754,inf,1.695,0.688,36.18,0.141,DEWP.2
3096,0.101,inf,0.032,-0.202,99.281,0.101,RAIN.2
3096,0.83,inf,0.637,0.159,24.522,0.173,WSPM.2
3096,23.453,19.994,16.178,0.769,9.497,0.093,PM2.5.3
3096,60.355,57.985,41.394,0.722,13.823,0.101,PM10.3
3096,7.541,27.509,5.048,0.579,11.837,0.145,SO2.3
3096,17.041,27.237,12.977,0.536,11.752,0.142,NO2.3
3096,320.898,21.484,231.634,0.616,9.941,0.123,CO.3
3096,22.329,99.857,16.804,0.782,24.561,0.101,O3.3
