window,rmse,mape,mae,r2,smape,nrmse,variable
6842,84.841,6.102,62.398,0.66,3.039,0.117,PT08.S1(CO)(t)
6842,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
6842,2.013,43.418,1.519,0.49,15.32,0.124,C6H6(GT)(t)
6842,93.436,9.367,71.713,0.548,4.619,0.121,PT08.S2(NMHC)(t)
6842,141.637,36.609,85.423,0.728,19.601,0.137,NOx(GT)(t)
6842,112.39,9.442,82.075,0.605,4.68,0.111,PT08.S3(NOx)(t)
6842,86.224,31.865,45.89,0.726,18.378,0.221,NO2(GT)(t)
6842,72.14,5.555,55.696,0.525,2.774,0.127,PT08.S4(NO2)(t)
6842,173.137,15.103,130.009,0.721,7.005,0.116,PT08.S5(O3)(t)
6842,1.3,16.853,1.058,0.823,7.989,0.114,T(t)
6842,4.498,7.722,3.566,0.861,3.863,0.099,RH(t)
6842,0.022,3.355,0.017,0.878,1.675,0.078,AH(t)
7153,20.853,394.753,8.605,0.169,66.013,0.101,CO(GT)(t)
7153,104.136,6.615,80.532,0.636,3.284,0.164,PT08.S1(CO)(t)
7153,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
7153,4.244,28.296,3.145,0.623,12.78,0.166,C6H6(GT)(t)
7153,139.941,9.94,104.462,0.646,4.909,0.161,PT08.S2(NMHC)(t)
7153,174.222,41.595,131.544,0.428,20.05,0.166,NOx(GT)(t)
7153,83.849,10.874,65.379,0.672,5.342,0.14,PT08.S3(NOx)(t)
7153,68.853,25.118,33.816,0.134,13.726,0.167,NO2(GT)(t)
7153,140.06,7.275,101.024,0.654,3.609,0.146,PT08.S4(NO2)(t)
7153,149.76,9.207,118.669,0.747,4.571,0.147,PT08.S5(O3)(t)
7153,1.475,17.836,1.145,0.81,8.249,0.11,T(t)
7153,5.743,6.281,4.227,0.679,3.121,0.143,RH(t)
7153,0.028,2.923,0.022,0.894,1.455,0.09,AH(t)
7464,46.008,4198.169,28.631,0.568,84.74,0.227,CO(GT)(t)
7464,133.768,11.227,53.086,0.171,3.434,0.104,PT08.S1(CO)(t)
7464,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
7464,23.086,62.945,3.88,-0.001,20.417,0.109,C6H6(GT)(t)
7464,135.842,15.8,79.85,0.417,6.285,0.11,PT08.S2(NMHC)(t)
7464,92.497,51.292,60.208,0.326,21.515,0.17,NOx(GT)(t)
7464,191.266,17.522,111.32,0.536,5.952,0.092,PT08.S3(NOx)(t)
7464,71.119,45.228,41.721,0.159,20.658,0.175,NO2(GT)(t)
7464,136.708,12.279,61.798,0.183,3.974,0.107,PT08.S4(NO2)(t)
7464,153.165,20.045,100.692,0.543,8.404,0.115,PT08.S5(O3)(t)
7464,23.099,10.508,3.012,-0.006,5.651,0.111,T(t)
7464,28.429,6.811,5.619,-0.004,3.872,0.109,RH(t)
7464,22.692,5.426,2.586,-0.013,3.325,0.113,AH(t)
7775,29.165,556.889,6.456,-0.648,38.491,0.143,CO(GT)(t)
7775,139.776,17.319,49.603,0.943,6.164,0.095,PT08.S1(CO)(t)
7775,0.0,0.0,0.0,1.0,0.0,,NMHC(GT)(t)
