window,rmse,mape,mae,r2,smape,nrmse,variable
15930,2.289,11.42,1.806,0.738,5.443,0.119,TEMP(t)
15930,1.941,0.155,1.562,0.89,0.078,0.07,PRES(t)
15930,5.252,99.704,3.691,0.453,34.309,0.182,DEWP(t)
15930,0.86,inf,0.594,-0.877,96.387,0.165,RAIN(t)
15930,1.334,inf,1.037,0.16,25.033,0.163,WSPM(t)
16992,25.544,51.121,19.648,0.857,19.769,0.084,PM2.5(t)
16992,28.495,35.908,21.784,0.815,15.289,0.094,PM10(t)
16992,3.989,66.131,2.964,0.647,30.513,0.148,SO2(t)
16992,15.218,33.484,11.88,0.567,14.62,0.144,NO2(t)
16992,236.508,29.376,169.913,0.779,15.561,0.091,CO(t)
16992,29.094,78.378,23.35,0.83,17.295,0.1,O3(t)
16992,1.783,5.898,1.422,0.754,2.886,0.113,TEMP(t)
16992,2.782,0.229,2.299,0.306,0.115,0.189,PRES(t)
16992,1.842,10.156,1.383,0.799,4.639,0.095,DEWP(t)
16992,0.842,inf,0.476,-0.192,98.147,0.088,RAIN(t)
16992,0.658,inf,0.495,0.223,17.598,0.164,WSPM(t)
18054,16.709,28.595,13.001,0.836,12.449,0.112,PM2.5(t)
18054,32.192,38.544,23.789,0.686,14.668,0.12,PM10(t)
18054,2.793,38.678,1.714,0.333,17.858,0.116,SO2(t)
18054,18.78,35.985,14.303,0.461,15.846,0.13,NO2(t)
18054,272.725,25.183,207.835,0.669,11.352,0.105,CO(t)
18054,42.163,110.005,32.126,0.699,22.889,0.121,O3(t)
18054,2.539,7.56,2.019,0.605,3.737,0.156,TEMP(t)
18054,1.911,0.142,1.419,0.706,0.071,0.136,PRES(t)
18054,1.482,6.556,1.18,0.731,3.188,0.12,DEWP(t)
18054,3.033,inf,1.632,-0.74,98.936,0.083,RAIN(t)
18054,0.754,inf,0.542,0.152,18.684,0.168,WSPM(t)
19116,21.27,55.712,15.744,0.831,18.751,0.089,PM2.5(t)
19116,27.813,48.599,20.725,0.791,17.347,0.114,PM10(t)
19116,5.784,87.739,3.703,0.433,30.333,0.131,SO2(t)
19116,18.215,30.036,13.897,0.656,12.912,0.123,NO2(t)
19116,337.907,28.06,235.25,0.688,11.539,0.117,CO(t)
19116,21.033,145.128,15.318,0.847,26.976,0.093,O3(t)
19116,2.31,9.735,1.85,0.678,4.803,0.144,TEMP(t)
19116,5.605,0.274,2.769,0.004,0.136,0.231,PRES(t)
