window,rmse,mape,mae,r2,smape,nrmse,variable
25488,32.285,73.448,26.553,0.82,16.282,0.121,O3(t)
25488,1.058,3.251,0.852,0.92,1.596,0.07,TEMP(t)
25488,0.619,0.051,0.514,0.956,0.026,0.052,PRES(t)
25488,1.407,5.947,1.099,0.729,3.051,0.106,DEWP(t)
25488,0.119,inf,0.053,0.016,98.096,0.085,RAIN(t)
25488,0.508,27.572,0.384,0.392,11.351,0.149,WSPM(t)
26550,11.378,35.932,8.222,0.84,12.133,0.1,PM2.5(t)
26550,11.492,32.781,7.948,0.836,11.282,0.102,PM10(t)
26550,0.767,11.674,0.429,0.869,5.868,0.07,SO2(t)
26550,11.156,23.714,7.612,0.745,10.156,0.112,NO2(t)
26550,223.717,25.942,157.691,0.76,10.744,0.102,CO(t)
26550,21.425,134.335,16.229,0.902,18.605,0.062,O3(t)
26550,1.014,2.942,0.785,0.901,1.45,0.069,TEMP(t)
26550,0.972,0.063,0.629,0.909,0.031,0.062,PRES(t)
26550,1.017,4.14,0.632,0.9,1.914,0.055,DEWP(t)
26550,0.631,inf,0.305,0.07,95.258,0.115,RAIN(t)
26550,0.6,41.33,0.409,0.466,13.702,0.125,WSPM(t)
27612,16.525,19.023,10.63,0.911,8.758,0.064,PM2.5(t)
27612,21.17,21.07,13.81,0.861,9.783,0.083,PM10(t)
27612,1.427,23.413,0.805,0.82,10.693,0.068,SO2(t)
27612,11.814,16.549,8.261,0.831,7.81,0.072,NO2(t)
27612,274.283,16.877,191.897,0.715,8.761,0.098,CO(t)
27612,15.467,170.776,11.543,0.841,34.827,0.091,O3(t)
27612,1439.956,8904.821,1225.555,-109568.589,95.688,62.607,TEMP(t)
27612,0.923,0.065,0.664,0.961,0.033,0.05,PRES(t)
27612,1.08,inf,0.713,0.954,6.9,0.05,DEWP(t)
27612,1.086,inf,0.252,0.049,97.867,0.093,RAIN(t)
27612,0.653,inf,0.47,0.491,18.55,0.139,WSPM(t)
28674,23.397,27.828,15.012,0.94,12.264,0.065,PM2.5(t)
28674,39.227,32.123,25.886,0.893,14.02,0.089,PM10(t)
28674,3.227,19.574,1.914,0.848,9.268,0.066,SO2(t)
28674,13.088,44.203,8.388,0.899,8.719,0.082,NO2(t)
28674,461.885,18.81,289.583,0.899,9.679,0.08,CO(t)
28674,6.457,84.524,4.563,0.93,23.429,0.086,O3(t)
28674,68.367,inf,53.599,-218.646,84.014,3.18,TEMP(t)
28674,724.391,47.093,481.276,-9598.388,28.574,25.328,PRES(t)
28674,1.9,inf,1.349,0.938,20.554,0.071,DEWP(t)
28674,0.058,inf,0.016,0.537,96.617,0.083,RAIN(t)
28674,0.616,inf,0.46,0.745,15.463,0.114,WSPM(t)
29736,38.003,58.738,23.832,0.921,15.746,0.073,PM2.5(t)
29736,53.013,89.076,33.999,0.856,18.132,0.096,PM10(t)
29736,5.352,33.66,3.739,0.666,13.235,0.124,SO2(t)
29736,28.325,67.181,17.796,0.678,12.762,0.137,NO2(t)
29736,1153.534,92.436,756.212,0.818,19.011,0.119,CO(t)
29736,15.478,66.235,9.444,0.605,27.836,0.18,O3(t)
29736,1028.503,inf,293.335,0.004,39.499,0.082,TEMP(t)
29736,1.622,0.085,0.866,0.724,0.042,0.11,PRES(t)
29736,1.796,22.454,1.078,0.856,9.682,0.088,DEWP(t)
29736,0.049,inf,0.026,-20.5,99.978,0.49,RAIN(t)
29736,0.803,inf,0.565,0.526,20.265,0.143,WSPM(t)
30798,19.912,64.757,14.186,0.796,22.877,0.104,PM2.5(t)
30798,23.37,50.538,16.663,0.741,17.101,0.12,PM10(t)
30798,5.393,67.492,3.791,0.806,18.771,0.078,SO2(t)
30798,13.447,24.407,9.766,0.824,11.241,0.108,NO2(t)
30798,375.972,66.125,231.186,0.614,14.95,0.104,CO(t)
30798,14.861,110.367,11.535,0.804,20.794,0.128,O3(t)
30798,245.905,inf,188.019,-2641.639,93.84,12.114,TEMP(t)
30798,1.08,0.077,0.783,0.968,0.038,0.038,PRES(t)
30798,1.563,11.443,1.047,0.92,5.127,0.069,DEWP(t)
30798,0.083,inf,0.018,0.013,99.802,0.104,RAIN(t)
30798,0.708,inf,0.549,0.681,16.052,0.104,WSPM(t)
