window,rmse,mape,mae,r2,smape,nrmse,variable
2322,493.312,51.921,389.835,0.603,20.149,0.159,CO(t)
2322,13.815,95.096,10.112,0.773,26.216,0.147,O3(t)
2322,3.046,inf,2.368,0.537,33.625,0.158,TEMP(t)
2322,2.088,0.155,1.571,0.806,0.077,0.094,PRES(t)
2322,2.213,27.499,1.664,0.858,10.046,0.108,DEWP(t)
2322,0.01,inf,0.006,0.0,100.0,inf,RAIN(t)
2322,1.173,inf,0.907,0.163,21.845,0.209,WSPM(t)
2322,36.217,149.706,25.224,0.604,31.142,0.14,PM2.5.1(t)
2322,48.204,125.33,32.9,0.582,25.988,0.109,PM10.1(t)
2322,15.463,79.336,11.953,0.622,24.012,0.153,SO2.1(t)
2322,24.167,45.781,19.148,0.182,22.618,0.218,NO2.1(t)
2322,645.427,49.855,409.42,0.419,18.93,0.117,CO.1(t)
2322,17.371,173.871,13.909,0.617,34.051,0.187,O3.1(t)
2322,2.58,inf,2.15,0.671,29.814,0.126,TEMP.1(t)
2322,2.058,0.15,1.521,0.817,0.075,0.095,PRES.1(t)
2322,3.338,27.801,2.379,0.744,9.901,0.151,DEWP.1(t)
2322,0.001,inf,0.0,0.0,100.0,inf,RAIN.1(t)
2322,1.628,76.893,1.226,-0.38,27.715,0.223,WSPM.1(t)
2322,33.788,152.779,20.797,0.656,32.284,0.132,PM2.5.2(t)
2322,51.866,133.083,33.456,0.465,33.232,0.144,PM10.2(t)
2322,17.592,224.959,11.214,0.454,33.825,0.172,SO2.2(t)
2322,18.806,174.61,12.713,0.561,34.255,0.157,NO2.2(t)
2322,716.28,144.356,480.577,0.193,34.675,0.105,CO.2(t)
2322,12.353,31.417,9.851,0.764,11.153,0.131,O3.2(t)
2322,2.58,inf,2.15,0.671,29.814,0.126,TEMP.2(t)
2322,2.058,0.15,1.521,0.817,0.075,0.095,PRES.2(t)
2322,3.338,27.801,2.379,0.744,9.901,0.151,DEWP.2(t)
2322,0.001,inf,0.0,0.0,100.0,inf,RAIN.2(t)
2322,1.628,76.893,1.226,-0.38,27.715,0.223,WSPM.2(t)
2322,33.785,107.832,25.648,0.684,29.858,0.139,PM2.5.3(t)
2322,49.384,133.395,33.948,0.569,37.592,0.124,PM10.3(t)
2322,16.03,128.654,12.296,0.772,27.579,0.086,SO2.3(t)
2322,13.964,34.325,10.631,0.746,14.036,0.112,NO2.3(t)
2322,592.744,57.287,444.983,0.588,22.986,0.156,CO.3(t)
2322,16.5,29.945,12.581,0.634,14.164,0.15,O3.3(t)
2322,2.987,85.131,2.383,0.563,33.105,0.153,TEMP.3(t)
2322,2.103,0.157,1.596,0.811,0.078,0.095,PRES.3(t)
2322,2.182,25.112,1.667,0.889,9.421,0.094,DEWP.3(t)
2322,0.01,inf,0.006,0.0,100.0,inf,RAIN.3(t)
2322,1.231,59.115,0.944,0.172,22.416,0.152,WSPM.3(t)
2322,32.481,91.681,23.824,0.701,27.019,0.138,PM2.5.4(t)
2322,62.157,83.496,41.1,0.539,26.998,0.094,PM10.4(t)
2322,16.093,93.492,12.165,0.762,25.689,0.101,SO2.4(t)
2322,15.28,28.502,11.525,0.774,11.271,0.105,NO2.4(t)
2322,530.936,65.473,422.365,0.665,21.131,0.14,CO.4(t)
2322,15.355,89.995,11.979,0.73,27.317,0.162,O3.4(t)
2322,3.046,inf,2.368,0.537,33.625,0.158,TEMP.4(t)
2322,2.088,0.155,1.571,0.806,0.077,0.094,PRES.4(t)
2322,2.213,27.499,1.664,0.858,10.046,0.108,DEWP.4(t)
2322,0.01,inf,0.006,0.0,100.0,inf,RAIN.4(t)
2322,1.173,inf,0.907,0.163,21.845,0.209,WSPM.4(t)
2322,38.538,190.948,29.627,0.589,33.629,0.165,PM2.5.5(t)
2322,71.184,283.233,44.11,0.413,31.809,0.105,PM10.5(t)
2322,16.019,112.584,12.026,0.699,25.273,0.139,SO2.5(t)
2322,20.221,79.534,15.732,0.755,20.276,0.123,NO2.5(t)
2322,970.267,98.233,851.111,-0.009,29.545,0.231,CO.5(t)
2322,15.701,52.637,12.291,0.755,17.146,0.157,O3.5(t)
2322,2.874,inf,2.365,0.538,28.061,0.155,TEMP.5(t)
2322,2.119,0.157,1.588,0.802,0.078,0.099,PRES.5(t)
2322,2.559,21.334,1.981,0.82,9.386,0.125,DEWP.5(t)
2322,0.008,inf,0.005,0.0,100.0,inf,RAIN.5(t)
2322,0.999,inf,0.763,0.138,25.313,0.192,WSPM.5(t)
3096,27.748,22.393,21.525,0.604,11.011,0.123,PM2.5(t)
3096,91.32,40.68,56.134,0.249,14.174,0.153,PM10(t)
3096,8.98,37.194,7.114,0.239,15.808,0.173,SO2(t)
3096,18.903,23.236,14.882,0.41,11.284,0.149,NO2(t)
3096,314.032,24.896,258.276,0.439,12.014,0.165,CO(t)
3096,23.852,220.534,18.892,0.707,40.183,0.122,O3(t)
3096,1.674,7.789,1.271,0.829,3.89,0.077,TEMP(t)
3096,1.506,0.094,0.953,0.821,0.047,0.097,PRES(t)
3096,3.475,101.364,2.608,0.443,37.166,0.186,DEWP(t)
3096,0.105,inf,0.017,0.039,99.707,0.081,RAIN(t)
3096,0.946,inf,0.723,-0.35,27.487,0.21,WSPM(t)
3096,45.211,23.715,29.378,0.334,13.704,0.125,PM2.5.1(t)
3096,77.747,27.983,48.833,0.434,14.573,0.141,PM10.1(t)
3096,6.838,52.791,5.358,0.327,17.893,0.19,SO2.1(t)
3096,21.424,34.564,16.121,0.064,16.42,0.186,NO2.1(t)
3096,302.443,27.315,234.28,0.508,11.774,0.159,CO.1(t)
3096,29.298,116.059,23.032,0.61,24.343,0.123,O3.1(t)
3096,1.637,7.693,1.239,0.826,3.845,0.076,TEMP.1(t)
3096,1.466,0.094,0.953,0.823,0.047,0.095,PRES.1(t)
3096,3.547,inf,2.673,0.482,44.135,0.182,DEWP.1(t)
3096,0.089,inf,0.022,0.066,99.31,0.089,RAIN.1(t)
3096,1.049,inf,0.849,-0.343,25.744,0.219,WSPM.1(t)
3096,32.46,26.142,23.598,0.698,13.228,0.112,PM2.5.2(t)
3096,58.762,32.207,40.865,0.681,13.791,0.113,PM10.2(t)
3096,6.139,63.864,4.886,0.285,22.077,0.198,SO2.2(t)
3096,15.523,30.182,12.073,0.031,18.088,0.189,NO2.2(t)
3096,253.221,27.898,205.804,0.552,12.996,0.141,CO.2(t)
3096,27.676,56.082,22.336,0.699,17.029,0.102,O3.2(t)
3096,1.637,7.693,1.239,0.826,3.845,0.076,TEMP.2(t)
3096,1.466,0.094,0.953,0.823,0.047,0.095,PRES.2(t)
3096,3.547,inf,2.673,0.482,44.135,0.182,DEWP.2(t)
3096,0.089,inf,0.022,0.066,99.31,0.089,RAIN.2(t)
3096,1.049,inf,0.849,-0.343,25.744,0.219,WSPM.2(t)
3096,31.203,31.939,23.861,0.592,12.949,0.124,PM2.5.3(t)
3096,96.717,67.392,63.161,0.285,16.81,0.162,PM10.3(t)
3096,9.062,45.007,7.064,0.392,16.385,0.174,SO2.3(t)
3096,17.691,26.176,13.464,0.5,11.099,0.147,NO2.3(t)
3096,388.699,26.809,301.004,0.436,12.064,0.149,CO.3(t)
3096,24.116,155.989,19.166,0.746,27.295,0.109,O3.3(t)
3096,1.799,7.928,1.313,0.792,4.016,0.08,TEMP.3(t)
3096,1.522,0.097,0.98,0.821,0.048,0.096,PRES.3(t)
3096,3.324,inf,2.335,0.583,43.916,0.162,DEWP.3(t)
3096,0.147,inf,0.027,-0.015,99.948,0.134,RAIN.3(t)
3096,1.147,inf,0.852,-0.358,30.715,0.179,WSPM.3(t)
3096,27.471,27.635,20.967,0.599,11.906,0.149,PM2.5.4(t)
3096,86.825,29.436,50.727,0.271,14.364,0.179,PM10.4(t)
3096,7.969,44.116,6.262,0.416,15.329,0.194,SO2.4(t)
3096,21.763,27.237,17.496,0.272,11.615,0.2,NO2.4(t)
3096,353.956,28.563,278.941,0.454,13.07,0.169,CO.4(t)
3096,26.336,191.035,21.484,0.745,36.965,0.113,O3.4(t)
3096,1.674,7.789,1.271,0.829,3.89,0.077,TEMP.4(t)
3096,1.506,0.094,0.953,0.821,0.047,0.097,PRES.4(t)
3096,3.475,101.364,2.608,0.443,37.166,0.186,DEWP.4(t)
3096,0.105,inf,0.017,0.039,99.707,0.081,RAIN.4(t)
3096,0.946,inf,0.723,-0.35,27.487,0.21,WSPM.4(t)
