,dim,fs,window,rmse,nrmse,mape,smape,mae
281,3,50,7227,1.137084985463761e-14,1.9272626872267138e-17,5.336211477633094e-16,2.668105738816547e-16,1.8196826159709883e-15
282,3,50,7884,7.438797377585402e-15,1.0939407908213827e-17,4.205896675137198e-15,2.102948337568599e-15,2.9678156950955403e-15
283,3,50,8541,4.877373656910462,0.007068657473783279,1.1762732722232505,0.7606113036948354,0.8228014086341388
284,3,50,9198,0.7826167012907358,0.001168084628792143,0.4166514666822367,0.20842707822905093,0.17653465282134145
285,3,50,9855,0.0,0.0,0.0,0.0,0.0
286,3,50,10512,0.08744332771418593,0.00013879893287966022,0.010133675741023838,0.005096558923135425,0.008454501568430643
287,3,50,11169,1.8406293760645078,0.030677156267741798,0.8858101753049895,0.4183120735721558,0.43278371389037346
288,3,50,11826,0.1457692953029818,0.00033129385296132226,0.016260956582370412,0.008023493158594713,0.011382669607659648
289,3,50,12483,7.072858382361562e-15,2.020816680674732e-17,3.945227800151337e-15,1.9726139000756683e-15,2.7295239239564825e-15
290,3,50,13140,0.1502743986462863,0.0001977294719030083,0.023750628681068208,0.011957672604627028,0.02005004309570216
291,3,50,13797,1.0380118272315598e-15,1.9961765908299228e-18,1.1192492280773937e-15,5.596246140386968e-16,3.0328043599516474e-16
292,3,50,14454,0.0,0.0,0.0,0.0,0.0
293,3,50,15111,2.2261600917885215e-15,2.9291580155112124e-18,2.9061052587325162e-16,1.4530526293662581e-16,4.147089630405508
294,3,50,15768,6.20330716367315e-16,1.4098425371984431e-18,3.9715295189843e-16,1.98576475949215e-16,1.0831444142684454e-16
295,3,50,16425,3.8601943292158563,0.010432957646529342,1.0834964803611127,0.47630546514115973,0.6465084740070108
296,3,50,17082,1.447485600711457e-14,2.3346541946958983e-17,2.842515929261003e-15,1.4212579646305014e-15,11.608231707317078
297,3,50,17739,0.5466081666101212,0.0015183560183614478,0.21341463414634643,0.09081473793461588,0.042682926829271065
298,3,50,18396,9.083133070707913e-15,2.0184740157128695e-17,1.6501811554177706e-15,8.250905777088853e-16,2.5128950411027932e-15
