window,rmse,mape,mae,r2,smape,nrmse,variable
26550,0.728,inf,0.388,-0.238,97.034,0.132,RAIN(t)
26550,0.897,61.538,0.663,-0.192,22.16,0.187,WSPM(t)
27612,22.149,32.515,15.941,0.84,14.607,0.086,PM2.5(t)
27612,29.964,49.719,23.09,0.721,17.957,0.118,PM10(t)
27612,2.008,52.153,1.428,0.643,19.437,0.096,SO2(t)
27612,22.842,41.382,18.695,0.369,20.241,0.139,NO2(t)
27612,570.359,35.54,398.173,-0.232,19.757,0.204,CO(t)
27612,48.514,1025.26,41.053,-0.56,55.213,0.285,O3(t)
27612,3123.594,17621.877,2413.868,-515584.427,97.384,135.808,TEMP(t)
27612,3.306,0.237,2.408,0.502,0.119,0.178,PRES(t)
27612,2.591,inf,1.721,0.735,15.138,0.121,DEWP(t)
27612,1.132,inf,0.446,-0.033,93.822,0.097,RAIN(t)
27612,0.972,inf,0.695,-0.128,29.171,0.207,WSPM(t)
28674,32.166,32.669,19.488,0.887,15.026,0.089,PM2.5(t)
28674,56.366,42.655,35.503,0.779,17.864,0.128,PM10(t)
28674,4.907,24.642,2.895,0.649,12.787,0.1,SO2(t)
28674,18.841,57.665,13.095,0.79,12.13,0.118,NO2(t)
28674,665.293,23.165,403.122,0.79,12.494,0.115,CO(t)
28674,7.539,112.355,5.513,0.904,29.287,0.101,O3(t)
28674,101.571,inf,79.136,-483.8,92.35,4.724,TEMP(t)
28674,1195.632,98.836,1010.459,-26150.272,35.179,41.805,PRES(t)
28674,2.695,inf,1.877,0.876,27.381,0.1,DEWP(t)
28674,0.087,inf,0.035,-0.057,98.574,0.124,RAIN(t)
28674,0.734,inf,0.576,0.638,18.694,0.136,WSPM(t)
29736,55.457,128.275,39.338,0.832,21.059,0.107,PM2.5(t)
29736,65.453,125.257,47.097,0.781,23.875,0.118,PM10(t)
29736,6.499,37.978,4.81,0.508,17.691,0.151,SO2(t)
29736,27.902,65.21,18.605,0.688,12.529,0.135,NO2(t)
29736,1282.155,106.847,959.97,0.775,24.026,0.132,CO(t)
29736,17.487,76.833,10.974,0.496,32.308,0.203,O3(t)
29736,1030.671,inf,293.208,-0.0,47.349,0.082,TEMP(t)
29736,1.982,0.118,1.206,0.588,0.059,0.135,PRES(t)
29736,2.571,41.391,1.628,0.706,14.787,0.127,DEWP(t)
29736,0.011,100.0,0.001,-0.011,100.0,0.11,RAIN(t)
29736,0.996,inf,0.747,0.271,30.268,0.178,WSPM(t)
30798,33.021,102.08,22.424,0.44,27.769,0.172,PM2.5(t)
30798,40.473,78.336,28.641,0.223,24.76,0.208,PM10(t)
30798,10.433,139.492,7.342,0.273,27.821,0.151,SO2(t)
30798,20.956,32.347,14.263,0.572,15.008,0.168,NO2(t)
30798,683.718,127.786,470.262,-0.275,23.848,0.19,CO(t)
30798,26.115,274.214,19.46,0.396,28.58,0.225,O3(t)
30798,441.77,inf,287.007,-8527.969,94.111,21.762,TEMP(t)
30798,2.464,0.147,1.493,0.832,0.074,0.087,PRES(t)
30798,2.074,15.877,1.334,0.859,6.75,0.091,DEWP(t)
30798,0.085,100.0,0.013,-0.023,100.0,0.106,RAIN(t)
30798,0.957,inf,0.724,0.417,20.813,0.141,WSPM(t)
